{'.id': '*F7FD1', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m58s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA73', 'type': 'A', 'data': '185.199.111.133', 'name': 'raw.githubusercontent.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA74', 'type': 'A', 'data': '185.199.110.133', 'name': 'raw.githubusercontent.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA76', 'type': 'CNAME', 'data': 'support.content.office.net.edgekey.net', 'name': 'support.content.office.microsoft.com', 'ttl': '6m34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA77', 'type': 'CNAME', 'data': 'e12627.g.akamaiedge.net', 'name': 'support.content.office.net.edgekey.net', 'ttl': '6m36s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFA8F', 'type': 'CNAME', 'data': 'support.content.office.net.edgekey.net', 'name': 'support.content.office.net', 'ttl': '6m36s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAA9', 'type': 'CNAME', 'data': 'libra-va.tiktokv.com.edgekey.net', 'name': 'libra-va.tiktokv.com', 'ttl': '1m30s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAAA', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'libra-va.tiktokv.com.edgekey.net', 'ttl': '6m38s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAAE', 'type': 'CNAME', 'data': 'i.s-microsoft.com.edgekey.net', 'name': 'i.s-microsoft.com', 'ttl': '6m39s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAAF', 'type': 'CNAME', 'data': 'e13678.dscg.akamaiedge.net', 'name': 'i.s-microsoft.com.edgekey.net', 'ttl': '6m39s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAB3', 'type': 'CNAME', 'data': 'deault-exp-tas-com.e-0014.e-msedge.net', 'name': 'default.exp-tas.com', 'ttl': '6m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFACB', 'type': 'CNAME', 'data': 'chat-fallback.cdn.whatsapp.net', 'name': 'g-fallback.whatsapp.net', 'ttl': '6m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAD0', 'type': 'CNAME', 'data': '2.tlu.dl.delivery.mp.microsoft.com.edgesuite.net', 'name': '2.tlu.dl.delivery.mp.microsoft.com', 'ttl': '6m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFAD1', 'type': 'CNAME', 'data': 'a122.dscg3.akamai.net', 'name': '2.tlu.dl.delivery.mp.microsoft.com.edgesuite.net', 'ttl': '4m19s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFADC', 'type': 'A', 'data': '135.181.215.237', 'name': 'electrum.emzy.de', 'ttl': '6m45s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFADD', 'type': 'A', 'data': '104.26.6.33', 'name': 'core.sistemadorado.com', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFADE', 'type': 'A', 'data': '172.67.69.100', 'name': 'core.sistemadorado.com', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFADF', 'type': 'A', 'data': '104.26.7.33', 'name': 'core.sistemadorado.com', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB06', 'type': 'CNAME', 'data': 'sls.update.microsoft.com', 'name': 'slscr.update.microsoft.com', 'ttl': '4m10s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB07', 'type': 'CNAME', 'data': 'glb.sls.prod.dcat.dsp.trafficmanager.net', 'name': 'sls.update.microsoft.com', 'ttl': '1m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB17', 'type': 'CNAME', 'data': '29.courier-push-apple.com.akadns.net', 'name': '29-courier.push.apple.com', 'ttl': '6m59s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB22', 'type': 'CNAME', 'data': 'gateway.fe.apple-dns.net', 'name': 'gateway.icloud.com', 'ttl': '6m59s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB29', 'type': 'CNAME', 'data': 'whatsapp.com', 'name': 'graph.whatsapp.com', 'ttl': '7m1s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB36', 'type': 'CNAME', 'data': 'fpdownload.macromedia.com.edgesuite.net', 'name': 'fpdownload2.macromedia.com', 'ttl': '7m2s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB37', 'type': 'CNAME', 'data': 'a1293.dspd.akamai.net', 'name': 'fpdownload.macromedia.com.edgesuite.net', 'ttl': '7m2s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB5F', 'type': 'CNAME', 'data': 'init-cdn.itunes-apple.com.akadns.net', 'name': 'bag.itunes.apple.com', 'ttl': '7m7s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB60', 'type': 'CNAME', 'data': 'itunes.apple.com.edgekey.net', 'name': 'init-cdn.itunes-apple.com.akadns.net', 'ttl': '7m7s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB61', 'type': 'CNAME', 'data': 'e673.dsce9.akamaiedge.net', 'name': 'itunes.apple.com.edgekey.net', 'ttl': '7m7s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB66', 'type': 'CNAME', 'data': 'fmfmobile.fe.apple-dns.net', 'name': 'p58-fmfmobile.icloud.com', 'ttl': '7m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB68', 'type': 'CNAME', 'data': 'scontent.whatsapp.net', 'name': 'dit.whatsapp.net', 'ttl': '7m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFB69', 'type': 'CNAME', 'data': 'mmx-ds.cdn.whatsapp.net', 'name': 'scontent.whatsapp.net', 'ttl': '7m9s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFBA0', 'type': 'CNAME', 'data': 'entitlements.edge-itunes-apple.com.akadns.net', 'name': 'entitlements.itunes.apple.com', 'ttl': '7m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFBB0', 'type': 'CNAME', 'data': 'kv601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'name': 'kv601.prod.do.dsp.mp.microsoft.com', 'ttl': '7m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFBC6', 'type': 'CNAME', 'data': 'ocsp2-lb.apple.com.akadns.net', 'name': 'ocsp2.apple.com', 'ttl': '7m22s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFBD7', 'type': 'CNAME', 'data': 'atm-settingsfe-prod-geo2.trafficmanager.net', 'name': 'settings-win.data.microsoft.com', 'ttl': '7m24s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFBF0', 'type': 'CNAME', 'data': 't-0001.msedge.azure.us', 'name': 'fp-afd.azurefd.us', 'ttl': '7m24s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFBF5', 'type': 'CNAME', 'data': 'e7928.g.akamaiedge.net', 'name': 'wildcard-global.mediatek.com.edgekey.net', 'ttl': '7m25s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFC14', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'mon16-normal-useast1a.tiktokv.com.edgekey.net', 'ttl': '7m25s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFC25', 'type': 'CNAME', 'data': 'fp-afd-nocache-ccp.afd.azureedge.net', 'name': 'fp-afd-nocache-ccp.azureedge.net', 'ttl': '7m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFC5A', 'type': 'CNAME', 'data': 'instagram.c10r.instagram.com', 'name': 'i.instagram.com', 'ttl': '7m33s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFC5E', 'type': 'CNAME', 'data': 'crl.edge.digicert.com', 'name': 'crl-symcprod.digicert.com', 'ttl': '7m33s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFCED', 'type': 'CNAME', 'data': 'pull-f5-tt02.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-tt02.tiktokcdn.com', 'ttl': '3m51s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD0B', 'type': 'CNAME', 'data': 'pull-cmaf-l16-sg01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-l16-sg01.tiktokcdn.com', 'ttl': '31s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD0E', 'type': 'A', 'data': '39.108.40.9', 'name': 'wow-upgrade.uc.cn', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD0F', 'type': 'CNAME', 'data': 'pull-cmaf-f16-gcp01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-gcp01.tiktokcdn.com', 'ttl': '7m35s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD2C', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt03.fcdn.eu.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD3A', 'type': 'CNAME', 'data': '1453470831.rsc.cdn77.org', 'name': 'pull-flv-f77-tt01-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '36s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD40', 'type': 'CNAME', 'data': 'pull-cmaf-f16-gcp01.ttlivecdn.com.akamaized.net', 'name': 'pull-cmaf-f16-gcp01.ttlivecdn.com', 'ttl': '44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD5B', 'type': 'CNAME', 'data': 'pull-flv-f62-sg01.tiktokcdn.com.c.live.rocket-cdnbp.com', 'name': 'pull-flv-f62-sg01.tiktokcdn.com', 'ttl': '1m1s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFD72', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt02.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt02.tiktokcdn.com', 'ttl': '49s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFDA7', 'type': 'CNAME', 'data': '1394501235.rsc.cdn77.org', 'name': 'pull-flv-l77-va01.tiktokcdn.com', 'ttl': '4s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFDBB', 'type': 'CNAME', 'data': 'pull-o5-sg01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-o5-sg01.tiktokcdn.com', 'ttl': '1m10s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFDBE', 'type': 'CNAME', 'data': 'pull-q5-va01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com', 'name': 'pull-q5-va01.fcdn.eu.tiktokcdn.com', 'ttl': '47s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE16', 'type': 'CNAME', 'data': 'pull-f5-tt02-infra.fcdn.us.gts.ttoverseaus.net', 'name': 'pull-a5-tt02-infra.fcdn.us.tiktokv.com', 'ttl': '7m37s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE18', 'type': 'CNAME', 'data': 'pull-w5-gcp01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-w5-gcp01.tiktokcdn.com', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE3C', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt01.fcdn.us.tiktokv.com.akamaized.net', 'name': 'pull-cmaf-f16-tt01.fcdn.us.tiktokv.com', 'ttl': '7m37s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE3D', 'type': 'CNAME', 'data': 'a880.us.akamai.net', 'name': 'pull-cmaf-f16-tt01.fcdn.us.tiktokv.com.akamaized.net', 'ttl': '7m37s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE57', 'type': 'CNAME', 'data': '1368870070.rsc.cdn77.org', 'name': 'pull-flv-f77-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE60', 'type': 'CNAME', 'data': '1203888015.rsc.cdn77.org', 'name': 'pull-flv-f77-tt01.tiktokcdn.com', 'ttl': '1m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE6D', 'type': 'CNAME', 'data': 'fk8omwirn7.mncdn.com', 'name': 'pull-flv-f61-va01.tiktokcdn.com', 'ttl': '1m4s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE75', 'type': 'CNAME', 'data': 'pull-flv-l16-sg01.tiktokcdn.com.atomile.com', 'name': 'pull-flv-l16-sg01.tiktokcdn.com', 'ttl': '36s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFE7E', 'type': 'CNAME', 'data': 'sgp-bigdata-obus-nlb-fo-afmlmq3-9af9fb0cf76f97c1.elb.ap-southeast-1.amazonaws.com', 'name': 'obus-sg.dc.heytapmobile.com', 'ttl': '7m38s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFEAB', 'type': 'CNAME', 'data': 'a507.us.akamai.net', 'name': 'pull-cmaf-f16-tt01.tiktokcdn.com.akamaized.net', 'ttl': '12m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFEB2', 'type': 'CNAME', 'data': 'pull-f5-sg01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-sg01.tiktokcdn.com', 'ttl': '7m8s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFEC4', 'type': 'CNAME', 'data': 'mmx-ds.cdn.whatsapp.net', 'name': 'web.whatsapp.com', 'ttl': '7m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFED6', 'type': 'CNAME', 'data': 'au.download.windowsupdate.com.edgesuite.net', 'name': '2.au.download.windowsupdate.com', 'ttl': '7m42s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFED7', 'type': 'CNAME', 'data': 'a767.dscg3.akamai.net', 'name': 'au.download.windowsupdate.com.edgesuite.net', 'ttl': '5m37s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFEDC', 'type': 'CNAME', 'data': 'www-msn-com.a-0003.a-msedge.net', 'name': 'ntp.msn.com', 'ttl': '7m46s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFF07', 'type': 'CNAME', 'data': 'sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com', 'name': 'dragate-sg.dc.oppomobile.com', 'ttl': '7m54s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFF21', 'type': 'A', 'data': '168.235.203.193', 'name': 'i18nmmstat.ucweb.com', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFF2F', 'type': 'CNAME', 'data': '3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net', 'name': '3.tlu.dl.delivery.mp.microsoft.com', 'ttl': '8m4s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFF69', 'type': 'CNAME', 'data': 'star.c10r.facebook.com', 'name': 'graph.facebook.com', 'ttl': '11m', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFF6A', 'type': 'A', 'data': '5.79.79.209', 'name': 'server15.mydomelem.com', 'ttl': '3m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFF6B', 'type': 'CNAME', 'data': 'edge-microsoft-com.b-0005.b-msedge.net', 'name': 'edge-http.microsoft.com', 'ttl': '8m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFFAD', 'type': 'CNAME', 'data': 'www.msn.com', 'name': 'srtb.msn.com', 'ttl': '8m22s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFFAE', 'type': 'CNAME', 'data': 'www-msn-com.a-0003.a-msedge.net', 'name': 'www.msn.com', 'ttl': '8m22s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FAFFDA', 'type': 'CNAME', 'data': 'a1876.dscd.akamai.net', 'name': 'i5.weather.oppomobile.com.edgesuite.net', 'ttl': '9m11s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0004', 'type': 'CNAME', 'data': 'www.tiktok.com.edgesuite.net', 'name': 'www.tiktok.com', 'ttl': '8m42s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0005', 'type': 'CNAME', 'data': 'a2047.api10.akamai.net', 'name': 'www.tiktok.com.edgesuite.net', 'ttl': '8m42s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0015', 'type': 'CNAME', 'data': 'a633.b.akamai.net', 'name': 'lf16-oversea.goofy-cdn.com.edgesuite.net', 'ttl': '8m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB001A', 'type': 'CNAME', 'data': 'sf16-website-login.neutral.ttwstatic.com.edgesuite.net', 'name': 'sf16-website-login.neutral.ttwstatic.com', 'ttl': '8m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB001B', 'type': 'CNAME', 'data': 'a1015.mm2.akamai.net', 'name': 'sf16-website-login.neutral.ttwstatic.com.edgesuite.net', 'ttl': '8m43s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB002A', 'type': 'CNAME', 'data': 'a1809.dscb.akamai.net', 'name': 'location.apps.oppomobile.com.edgesuite.net', 'ttl': '10m21s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0061', 'type': 'CNAME', 'data': 'tiktok.bytedance.map.fastly.net', 'name': 'api19-normal-c-useast1a.tiktokv.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0062', 'type': 'CNAME', 'data': 'sgp-cdp-cdozip-pub-8b8onmi-f7cf10ba00ebe641.elb.ap-southeast-1.amazonaws.com', 'name': 'gslb-gl.cdo.heytapmobi.com', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB006C', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'search16-normal-c-useast1a.tiktokv.com.edgekey.net', 'ttl': '8m51s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00AA', 'type': 'CNAME', 'data': 'conn1.oppomobile.com.edgekey.net', 'name': 'conn1.oppomobile.com', 'ttl': '30s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00E6', 'type': 'CNAME', 'data': 'tpop-api.twitter.com', 'name': 'api.twitter.com', 'ttl': '9m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00E7', 'type': 'A', 'data': '104.244.42.130', 'name': 'tpop-api.twitter.com', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00E8', 'type': 'A', 'data': '104.244.42.66', 'name': 'tpop-api.twitter.com', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00E9', 'type': 'A', 'data': '104.244.42.194', 'name': 'tpop-api.twitter.com', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00EA', 'type': 'A', 'data': '104.244.42.2', 'name': 'tpop-api.twitter.com', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00F1', 'type': 'CNAME', 'data': 'cs2-wpc.apr-8315.edgecastdns.net', 'name': 'cs296.wpc.edgecastcdn.net', 'ttl': '9m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00F4', 'type': 'A', 'data': '192.229.232.217', 'name': 'cs189.wpc.edgecastcdn.net', 'ttl': '9m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB00FB', 'type': 'CNAME', 'data': 'mon.tiktokv.com.ttdns2.com', 'name': 'mon.tiktokv.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB010E', 'type': 'CNAME', 'data': 'e28622.a.akamaiedge.net', 'name': 'smr-va.tiktokv.com.edgekey.net', 'ttl': '9m20s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0135', 'type': 'CNAME', 'data': 'api-msn-com.a-0003.a-msedge.net', 'name': 'api.msn.com', 'ttl': '9m40s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0148', 'type': 'A', 'data': '114.202.175.146', 'name': 'ipip.website', 'ttl': '2m36s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0156', 'type': 'A', 'data': '64.233.170.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0157', 'type': 'A', 'data': '74.125.24.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0158', 'type': 'A', 'data': '142.251.10.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0159', 'type': 'A', 'data': '142.250.4.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB015A', 'type': 'A', 'data': '142.251.12.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB015B', 'type': 'A', 'data': '74.125.68.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB015C', 'type': 'A', 'data': '142.251.175.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB015D', 'type': 'A', 'data': '74.125.130.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB015E', 'type': 'A', 'data': '74.125.200.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB015F', 'type': 'A', 'data': '172.217.194.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0160', 'type': 'A', 'data': '172.253.118.95', 'name': 'android-context-data.googleapis.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0161', 'type': 'CNAME', 'data': 'chat.cdn.whatsapp.net', 'name': 'g.whatsapp.net', 'ttl': '9m50s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB016A', 'type': 'AAAA', 'data': '2404:6800:4003:c0f::5e', 'name': 'vt05vo-dnsotls-ds.metric.gstatic.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0178', 'type': 'CNAME', 'data': 'tie.presuant.com', 'name': 'bit.pilutce.com', 'ttl': '12m31s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB01B9', 'type': 'CNAME', 'data': 'storeedgefd.xbetservices.akadns.net', 'name': 'storeedgefd.dsx.mp.microsoft.com', 'ttl': '10m14s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB01BC', 'type': 'CNAME', 'data': 'e16646.dscg.akamaiedge.net', 'name': 'storeedgefd.dsx.mp.microsoft.com.edgekey.net.globalredir.akadns.net', 'ttl': '10m14s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB01D9', 'type': 'A', 'data': '40.70.229.150', 'name': 'array501.prod.do.dsp.mp.microsoft.com', 'ttl': '10m17s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB026F', 'type': 'CNAME', 'data': 'e5048.dsca.akamaiedge.net', 'name': 'cdn.o6.edgekey.net', 'ttl': '10m42s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB0287', 'type': 'CNAME', 'data': 'cdn-global-api.trafficmanager.cn', 'name': 'api.weathercn.com', 'ttl': '3m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB028C', 'type': 'CNAME', 'data': 'p16-sign.tiktokcdn-us.com.edgesuite.net', 'name': 'p16-sign.tiktokcdn-us.com', 'ttl': '10m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB028D', 'type': 'CNAME', 'data': 'a2047.mm3.akamai.net', 'name': 'p16-sign.tiktokcdn-us.com.edgesuite.net', 'ttl': '10m44s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB02A5', 'type': 'CNAME', 'data': 'cname-sin01-stsdk09.vivoglobal.com', 'name': 'asia-comonrt-stsdk.vivoglobal.com', 'ttl': '4m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
{'.id': '*FB02A8', 'type': 'CNAME', 'data': 'e10370.d.akamaiedge.net', 'name': 'geover.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '12m15s', 'static': False, 'timestamp': '2023-11-17 09:37:56 WIB'}
