{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '15m38s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2208', 'type': 'A', 'data': '23.202.33.139', 'name': 'a1977.dscb.akamai.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2209', 'type': 'A', 'data': '23.202.33.123', 'name': 'a1977.dscb.akamai.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*220A', 'type': 'A', 'data': '74.125.68.148', 'name': 'ad.doubleclick.net', 'ttl': '2m38s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*220B', 'type': 'A', 'data': '74.125.68.149', 'name': 'ad.doubleclick.net', 'ttl': '2m38s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*220C', 'type': 'A', 'data': '52.84.251.108', 'name': 'choices.truste.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*220D', 'type': 'A', 'data': '52.84.251.56', 'name': 'choices.truste.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*220E', 'type': 'A', 'data': '52.84.251.104', 'name': 'choices.truste.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*220F', 'type': 'A', 'data': '52.84.251.91', 'name': 'choices.truste.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2210', 'type': 'CNAME', 'data': 'cnn-tls.map.fastly.net', 'name': 'registry.api.cnn.io', 'ttl': '3m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2211', 'type': 'A', 'data': '151.101.3.5', 'name': 'cnn-tls.map.fastly.net', 'ttl': '22s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2212', 'type': 'A', 'data': '151.101.67.5', 'name': 'cnn-tls.map.fastly.net', 'ttl': '22s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2213', 'type': 'A', 'data': '151.101.131.5', 'name': 'cnn-tls.map.fastly.net', 'ttl': '22s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2214', 'type': 'A', 'data': '151.101.195.5', 'name': 'cnn-tls.map.fastly.net', 'ttl': '22s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2215', 'type': 'CNAME', 'data': 'cnn-tls.map.fastly.net', 'name': 'media.cnn.com', 'ttl': '4m30s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2216', 'type': 'CNAME', 'data': 'ion-ma.turner.com.edgekey.net', 'name': 'lightning.cnn.com', 'ttl': '4m34s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2217', 'type': 'CNAME', 'data': 'e12596.dscj.akamaiedge.net', 'name': 'ion-ma.turner.com.edgekey.net', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2218', 'type': 'A', 'data': '118.215.80.196', 'name': 'e12596.dscj.akamaiedge.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2219', 'type': 'CNAME', 'data': 'btlr-ap-southeast-1.sharethrough.com', 'name': 'btlr.sharethrough.com', 'ttl': '39s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*221A', 'type': 'A', 'data': '54.251.173.238', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*221B', 'type': 'A', 'data': '52.76.231.218', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*221C', 'type': 'A', 'data': '18.139.101.249', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*221D', 'type': 'A', 'data': '18.139.109.209', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*221E', 'type': 'A', 'data': '52.74.191.65', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*221F', 'type': 'A', 'data': '13.228.74.56', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2220', 'type': 'A', 'data': '52.74.76.255', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2221', 'type': 'A', 'data': '18.136.89.209', 'name': 'btlr-ap-southeast-1.sharethrough.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2222', 'type': 'CNAME', 'data': 'hb-geo-global.delivery-prod-sas.akadns.net', 'name': 'prg8.smartadserver.com', 'ttl': '4m1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2223', 'type': 'CNAME', 'data': 'apac1.smartadserver.com', 'name': 'hb-geo-global.delivery-prod-sas.akadns.net', 'ttl': '1m58s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2224', 'type': 'A', 'data': '23.106.127.49', 'name': 'apac1.smartadserver.com', 'ttl': '8m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2225', 'type': 'A', 'data': '23.106.127.35', 'name': 'apac1.smartadserver.com', 'ttl': '8m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2226', 'type': 'A', 'data': '23.106.127.34', 'name': 'apac1.smartadserver.com', 'ttl': '8m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2227', 'type': 'A', 'data': '23.106.127.48', 'name': 'apac1.smartadserver.com', 'ttl': '8m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2228', 'type': 'A', 'data': '23.106.127.160', 'name': 'apac1.smartadserver.com', 'ttl': '8m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2229', 'type': 'A', 'data': '23.106.127.161', 'name': 'apac1.smartadserver.com', 'ttl': '8m28s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*222A', 'type': 'A', 'data': '104.18.36.155', 'name': 'htlb.casalemedia.com', 'ttl': '3m10s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*222B', 'type': 'A', 'data': '172.64.151.101', 'name': 'htlb.casalemedia.com', 'ttl': '3m10s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*222C', 'type': 'CNAME', 'data': 'hbprebid-v3.pubmnet.com', 'name': 'hbopenbid.pubmatic.com', 'ttl': '38s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*222D', 'type': 'CNAME', 'data': 'hbopenbid-apac-v2.pubmnet.com', 'name': 'hbprebid-v3.pubmnet.com', 'ttl': '2m46s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*222E', 'type': 'A', 'data': '67.199.150.87', 'name': 'hbopenbid-apac-v2.pubmnet.com', 'ttl': '2m46s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*222F', 'type': 'A', 'data': '103.43.90.54', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2230', 'type': 'A', 'data': '103.43.90.53', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2231', 'type': 'A', 'data': '103.43.90.178', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2232', 'type': 'A', 'data': '103.43.90.179', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2233', 'type': 'A', 'data': '103.43.90.114', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2234', 'type': 'A', 'data': '103.43.90.117', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2235', 'type': 'A', 'data': '103.43.90.21', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2236', 'type': 'A', 'data': '103.43.89.4', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2237', 'type': 'A', 'data': '103.43.90.19', 'name': 'ib.sin1.geoadnxs.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2238', 'type': 'A', 'data': '104.18.131.236', 'name': 'cdn.cookielaw.org', 'ttl': '4m55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2239', 'type': 'A', 'data': '104.18.130.236', 'name': 'cdn.cookielaw.org', 'ttl': '4m55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*223A', 'type': 'CNAME', 'data': 'cdn.o6.edgekey.net', 'name': 'cdn.optimizely.com', 'ttl': '4m55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*223B', 'type': 'A', 'data': '23.54.56.167', 'name': 'e5048.dsca.akamaiedge.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*223C', 'type': 'CNAME', 'data': 'aax-dtb-cf.amazon-adsystem.com', 'name': 'aax.amazon-adsystem.com', 'ttl': '1m16s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*223D', 'type': 'A', 'data': '13.33.35.24', 'name': 'd1jvc9b8z3vcjs.cloudfront.net', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*223E', 'type': 'CNAME', 'data': 'cnn-tls.map.fastly.net', 'name': 'www.i.cdn.cnn.com', 'ttl': '4m31s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*223F', 'type': 'CNAME', 'data': 'd1ykf07e75w7ss.cloudfront.net', 'name': 'c.amazon-adsystem.com', 'ttl': '8m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2240', 'type': 'A', 'data': '52.84.228.19', 'name': 'd1ykf07e75w7ss.cloudfront.net', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2241', 'type': 'A', 'data': '54.169.48.198', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2242', 'type': 'A', 'data': '52.221.94.57', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2243', 'type': 'A', 'data': '18.136.68.57', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2244', 'type': 'A', 'data': '52.77.108.10', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2245', 'type': 'A', 'data': '18.139.184.96', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2246', 'type': 'A', 'data': '3.1.151.55', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2247', 'type': 'A', 'data': '18.136.14.23', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2248', 'type': 'A', 'data': '52.220.239.122', 'name': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2249', 'type': 'A', 'data': '142.251.12.95', 'name': 'safebrowsing.googleapis.com', 'ttl': '2m4s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*224A', 'type': 'CNAME', 'data': 'standard-tls.warnermediacdn.akamaized.net', 'name': 'turnip.cdn.turner.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*224B', 'type': 'CNAME', 'data': 'wildcard.outbrain.com.edgekey.net', 'name': 'libs.outbrain.com', 'ttl': '30m11s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*224C', 'type': 'A', 'data': '23.44.1.119', 'name': 'e10883.g.akamaiedge.net', 'ttl': '15s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*224D', 'type': 'A', 'data': '99.83.181.31', 'name': 'signal-metrics-collector-beta.s-onetag.com', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*224E', 'type': 'A', 'data': '75.2.13.80', 'name': 'signal-metrics-collector-beta.s-onetag.com', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*224F', 'type': 'CNAME', 'data': 'nginx-ingress.wunderkind.co', 'name': 'events.bouncex.net', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2250', 'type': 'A', 'data': '34.111.8.32', 'name': 'nginx-ingress.wunderkind.co', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2251', 'type': 'CNAME', 'data': 'jp1-bid-ga.adsrvr.org', 'name': 'jp1-bid.adsrvr.org', 'ttl': '4m42s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2252', 'type': 'A', 'data': '75.2.70.112', 'name': 'jp1-bid-ga.adsrvr.org', 'ttl': '9m42s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2253', 'type': 'A', 'data': '99.83.132.226', 'name': 'jp1-bid-ga.adsrvr.org', 'ttl': '9m42s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2254', 'type': 'A', 'data': '13.33.90.128', 'name': 'dg2iu7dxxehbo.cloudfront.net', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2255', 'type': 'A', 'data': '15.197.196.10', 'name': 'sg2-bid.adsrvr.org', 'ttl': '5m37s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2256', 'type': 'A', 'data': '3.33.241.113', 'name': 'sg2-bid.adsrvr.org', 'ttl': '5m37s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2257', 'type': 'A', 'data': '172.217.194.132', 'name': 'tpc.googlesyndication.com', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2258', 'type': 'A', 'data': '104.18.38.76', 'name': 'js-sec.indexww.com', 'ttl': '4m5s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2259', 'type': 'A', 'data': '172.64.149.180', 'name': 'js-sec.indexww.com', 'ttl': '4m5s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*225A', 'type': 'A', 'data': '13.224.250.80', 'name': 'get.s-onetag.com', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*225B', 'type': 'A', 'data': '13.224.250.85', 'name': 'get.s-onetag.com', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*225C', 'type': 'A', 'data': '13.224.250.28', 'name': 'get.s-onetag.com', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*225D', 'type': 'A', 'data': '13.224.250.124', 'name': 'get.s-onetag.com', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*225E', 'type': 'A', 'data': '3.232.205.1', 'name': 'segment-data-us-east.zqtk.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*225F', 'type': 'A', 'data': '54.236.125.247', 'name': 'segment-data-us-east.zqtk.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2260', 'type': 'A', 'data': '52.84.251.45', 'name': 'd3tqyidpuy80xi.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2261', 'type': 'A', 'data': '52.84.251.86', 'name': 'd3tqyidpuy80xi.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2262', 'type': 'A', 'data': '52.84.251.10', 'name': 'd3tqyidpuy80xi.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2263', 'type': 'A', 'data': '52.84.251.83', 'name': 'd3tqyidpuy80xi.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2264', 'type': 'A', 'data': '199.232.46.132', 'name': 'outbrain.map.fastly.net', 'ttl': '2m41s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2265', 'type': 'CNAME', 'data': 'dt2usiyxy6j3j.cloudfront.net', 'name': 'static.yieldmo.com', 'ttl': '2m20s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2266', 'type': 'A', 'data': '13.224.250.116', 'name': 'dt2usiyxy6j3j.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2267', 'type': 'A', 'data': '13.224.250.36', 'name': 'dt2usiyxy6j3j.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2268', 'type': 'A', 'data': '13.224.250.30', 'name': 'dt2usiyxy6j3j.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2269', 'type': 'A', 'data': '13.224.250.57', 'name': 'dt2usiyxy6j3j.cloudfront.net', 'ttl': '56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*226A', 'type': 'A', 'data': '142.250.4.103', 'name': 'www.google.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*226B', 'type': 'A', 'data': '142.250.4.99', 'name': 'www.google.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*226C', 'type': 'A', 'data': '142.250.4.105', 'name': 'www.google.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*226D', 'type': 'A', 'data': '142.250.4.106', 'name': 'www.google.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*226E', 'type': 'A', 'data': '142.250.4.147', 'name': 'www.google.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*226F', 'type': 'A', 'data': '142.250.4.104', 'name': 'www.google.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2270', 'type': 'A', 'data': '74.125.68.155', 'name': 'www.googletagservices.com', 'ttl': '4m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2271', 'type': 'A', 'data': '74.125.68.157', 'name': 'www.googletagservices.com', 'ttl': '4m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2272', 'type': 'A', 'data': '74.125.68.156', 'name': 'www.googletagservices.com', 'ttl': '4m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2273', 'type': 'A', 'data': '74.125.68.154', 'name': 'www.googletagservices.com', 'ttl': '4m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2274', 'type': 'A', 'data': '35.186.193.173', 'name': 'ipac.ctnsnet.com', 'ttl': '4m27s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2275', 'type': 'A', 'data': '104.18.25.173', 'name': 'a.tribalfusion.com', 'ttl': '4m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2276', 'type': 'A', 'data': '104.18.24.173', 'name': 'a.tribalfusion.com', 'ttl': '4m56s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2277', 'type': 'A', 'data': '220.150.223.50', 'name': 'sync-dsp.ad-m.asia', 'ttl': '3m46s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2278', 'type': 'A', 'data': '172.253.118.156', 'name': 'cm.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2279', 'type': 'A', 'data': '172.253.118.155', 'name': 'cm.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*227A', 'type': 'A', 'data': '172.253.118.154', 'name': 'cm.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*227B', 'type': 'A', 'data': '172.253.118.157', 'name': 'cm.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*227C', 'type': 'A', 'data': '185.84.60.20', 'name': 'track.adformnet.akadns.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*227D', 'type': 'A', 'data': '35.241.10.124', 'name': 'analytic.detik.com', 'ttl': '3m38s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*227E', 'type': 'A', 'data': '203.190.242.57', 'name': 'comment.detik.com', 'ttl': '23s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*227F', 'type': 'A', 'data': '103.49.221.249', 'name': 'comment.detik.com', 'ttl': '23s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2280', 'type': 'A', 'data': '74.125.130.94', 'name': 'fonts.gstatic.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2281', 'type': 'CNAME', 'data': 'connect.detik.com.w.cdngslb.com', 'name': 'connect.detik.com', 'ttl': '4m', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2282', 'type': 'A', 'data': '163.181.160.235', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2283', 'type': 'A', 'data': '163.181.160.234', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2284', 'type': 'A', 'data': '163.181.160.237', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2285', 'type': 'A', 'data': '163.181.160.239', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2286', 'type': 'A', 'data': '163.181.160.240', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2287', 'type': 'A', 'data': '163.181.160.241', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2288', 'type': 'A', 'data': '163.181.160.238', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2289', 'type': 'A', 'data': '163.181.160.236', 'name': 'connect.detik.com.w.cdngslb.com', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*228A', 'type': 'A', 'data': '163.70.141.21', 'name': 'scontent.xx.fbcdn.net', 'ttl': '57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*228B', 'type': 'A', 'data': '103.49.221.126', 'name': 'newcomment.detik.com', 'ttl': '5h22m19s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*228C', 'type': 'A', 'data': '203.190.242.26', 'name': 'newcomment.detik.com', 'ttl': '5h22m19s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*228D', 'type': 'CNAME', 'data': 'pubads46.g.doubleclick.net', 'name': 'pubads.g.doubleclick.net', 'ttl': '4m14s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*228E', 'type': 'A', 'data': '172.217.194.156', 'name': 'pubads46.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*228F', 'type': 'A', 'data': '172.217.194.155', 'name': 'pubads46.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2290', 'type': 'A', 'data': '172.217.194.154', 'name': 'pubads46.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2291', 'type': 'A', 'data': '172.217.194.157', 'name': 'pubads46.g.doubleclick.net', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2292', 'type': 'CNAME', 'data': 'partner46.googleadservices.com', 'name': 'partner.googleadservices.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2293', 'type': 'A', 'data': '142.251.10.155', 'name': 'partner46.googleadservices.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
{'.id': '*2294', 'type': 'A', 'data': '142.251.10.156', 'name': 'partner46.googleadservices.com', 'ttl': '4m57s', 'static': False, 'timestamp': '2023-11-17 16:23:12 WIB'}
