{'.id': '*F7FD1', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m57s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF0F5', 'type': 'A', 'data': '34.117.35.28', 'name': 'download-installer.cdn.mozilla.net', 'ttl': '4m58s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF100', 'type': 'A', 'data': '34.107.221.82', 'name': 'prod.detectportal.prod.cloudops.mozgcp.net', 'ttl': '8m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF102', 'type': 'CNAME', 'data': 'a1952.dscq.akamai.net', 'name': 'identrust.edgesuite.net', 'ttl': '7m58s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF105', 'type': 'AAAA', 'data': '2600:1901:0:38d7::', 'name': 'prod.detectportal.prod.cloudops.mozgcp.net', 'ttl': '7m58s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF109', 'type': 'A', 'data': '93.184.216.34', 'name': 'example.org', 'ttl': '8m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF10A', 'type': 'A', 'data': '192.0.0.170', 'name': 'ipv4only.arpa', 'ttl': '8m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF10B', 'type': 'A', 'data': '192.0.0.171', 'name': 'ipv4only.arpa', 'ttl': '8m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF114', 'type': 'A', 'data': '31.13.95.13', 'name': 'scontent-cgk1-2.xx.fbcdn.net', 'ttl': '11m4s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF128', 'type': 'A', 'data': '139.177.196.162', 'name': 'tie.presuant.com', 'ttl': '14m43s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF129', 'type': 'A', 'data': '139.59.109.18', 'name': 'tie.presuant.com', 'ttl': '14m43s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF12A', 'type': 'A', 'data': '194.195.223.249', 'name': 'tie.presuant.com', 'ttl': '14m43s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF12F', 'type': 'CNAME', 'data': 'dgw.c10r.facebook.com', 'name': 'gateway.instagram.com', 'ttl': '8m4s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF13D', 'type': 'A', 'data': '34.120.208.123', 'name': 'telemetry-incoming.r53-2.services.mozilla.com', 'ttl': '14m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF151', 'type': 'CNAME', 'data': 'maps-win-com-cdn.afd.azureedge.net', 'name': 'maps-win-com-cdn.azureedge.net', 'ttl': '3m6s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF16D', 'type': 'CNAME', 'data': 'scontent.xx.fbcdn.net', 'name': 'platform-lookaside.fbsbx.com', 'ttl': '8m9s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF170', 'type': 'A', 'data': '82.220.34.4', 'name': 'www.safeexambrowser.org', 'ttl': '8m4s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF19E', 'type': 'CNAME', 'data': 'e12358.d.akamaiedge.net', 'name': 'disc601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '8m18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF1A0', 'type': 'CNAME', 'data': 'tlu-dcat.azureedge.net', 'name': '11.tlu.dl.delivery.mp.microsoft.com', 'ttl': '8m18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF1B8', 'type': 'CNAME', 'data': 'v9-id.tiktokcdn.com.ecdnx.com', 'name': 'v9-id.tiktokcdn.com', 'ttl': '1m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF1C9', 'type': 'CNAME', 'data': 'turing-writingassistance.edge.microsoft.com.b-0005.b-msedge.net', 'name': 'turing-writingassistance.edge.microsoft.com', 'ttl': '8m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF1D8', 'type': 'CNAME', 'data': 'cs-geo-dds.trafficmanager.net', 'name': 'continuum.dds.microsoft.com', 'ttl': '8m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF1DE', 'type': 'CNAME', 'data': 'fp2e7a.wpc.phicdn.net', 'name': 'fp2e7a.wpc.2be4.phicdn.net', 'ttl': '14m10s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF1DF', 'type': 'CNAME', 'data': 'twc.trafficmanager.net', 'name': 'time.windows.com', 'ttl': '8m36s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF205', 'type': 'CNAME', 'data': 'wap.n.shifen.com', 'name': 'm.baidu.com', 'ttl': '8m44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF212', 'type': 'CNAME', 'data': 'use.fontawesome.com.cdn.cloudflare.net', 'name': 'use.fontawesome.com', 'ttl': '8m44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF21C', 'type': 'A', 'data': '35.190.80.1', 'name': 'a.nel.cloudflare.com', 'ttl': '8m44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF26D', 'type': 'CNAME', 'data': 'redir.update.msft.com.trafficmanager.net', 'name': 'update.microsoft.com', 'ttl': '8m54s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF27A', 'type': 'CNAME', 'data': 'onpremwindows.ipv6.microsoft.com.akadns.net', 'name': 'win10.ipv6.microsoft.com', 'ttl': '8m54s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF2AC', 'type': 'A', 'data': '156.59.238.2', 'name': 'cname-asia-st-exappupgrade.vivoglobal.com', 'ttl': '2m29s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF2EC', 'type': 'CNAME', 'data': 'pull-cmaf-f16-sg01.ttlivecdn.com.akamaized.net', 'name': 'pull-cmaf-f16-sg01.ttlivecdn.com', 'ttl': '49s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF32A', 'type': 'CNAME', 'data': '1826557370.rsc.cdn77.org', 'name': 'pull-flv-f77-tt02-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '2m21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF337', 'type': 'CNAME', 'data': 'pull-o5-sg01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com', 'name': 'pull-o5-sg01.fcdn.eu.tiktokcdn.com', 'ttl': '3m9s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF349', 'type': 'CNAME', 'data': 'pull-flv-l16-va01.tiktokcdn.com.atomile.com', 'name': 'pull-flv-l16-va01.tiktokcdn.com', 'ttl': '3m16s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF363', 'type': 'CNAME', 'data': 'pull-c5-va01.tiktokcdn.com.c.bytetcdn.com', 'name': 'pull-c5-va01.tiktokcdn.com', 'ttl': '1m3s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF377', 'type': 'CNAME', 'data': '1655932307.rsc.cdn77.org', 'name': 'pull-flv-f77-va01.tiktokcdn.com', 'ttl': '2m7s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF3A0', 'type': 'CNAME', 'data': '1928505594.rsc.cdn77.org', 'name': 'pull-hls-f77-va01.tiktokcdn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF3A4', 'type': 'CNAME', 'data': 'pull-o5-gcp01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-o5-gcp01.tiktokcdn.com', 'ttl': '55s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF3CB', 'type': 'CNAME', 'data': '1586901842.rsc.cdn77.org', 'name': 'pull-flv-f77-tt03.tiktokcdn.com', 'ttl': '47s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF3D6', 'type': 'CNAME', 'data': 'pull-w5-va01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com', 'name': 'pull-w5-va01.fcdn.eu.tiktokcdn.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF3D9', 'type': 'CNAME', 'data': 'pull-f5-va01.ttlivecdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-va01.ttlivecdn.com', 'ttl': '2m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF415', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt02-tt03.fcdn.eu.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt02-tt03.fcdn.eu.tiktokcdn.com', 'ttl': '3m53s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF444', 'type': 'CNAME', 'data': 'pull-f5-vr-va01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-vr-va01.tiktokcdn.com', 'ttl': '2m59s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF45D', 'type': 'CNAME', 'data': '1533248697.rsc.cdn77.org', 'name': 'pull-cmaf-f77-va01.tiktokcdn.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF484', 'type': 'CNAME', 'data': 'pull-a5-sg01.tiktokcdn.com.c.bytefcdn-oversea.com', 'name': 'pull-a5-sg01.tiktokcdn.com', 'ttl': '2m19s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4A9', 'type': 'CNAME', 'data': 'pull-flv-l10-gcp01.tiktokcdn.com.rocket-cdn.com', 'name': 'pull-flv-l10-gcp01.tiktokcdn.com', 'ttl': '1m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4B6', 'type': 'CNAME', 'data': '1543874144.rsc.cdn77.org', 'name': 'pull-flv-f77-sg01.tiktokcdn.com', 'ttl': '2m3s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4CD', 'type': 'CNAME', 'data': '1971296482.rsc.cdn77.org', 'name': 'pull-hls-f77-sg01.tiktokcdn.com', 'ttl': '8s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4D1', 'type': 'CNAME', 'data': 'pull-cmaf-f16-tt01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-f16-tt01.tiktokcdn.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4D8', 'type': 'CNAME', 'data': 'pull-cmaf-l16-gcp01.tiktokcdn.com.akamaized.net', 'name': 'pull-cmaf-l16-gcp01.tiktokcdn.com', 'ttl': '3m50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4E2', 'type': 'CNAME', 'data': 'all.oswebrtc.sched.ovscdns.net', 'name': 'overseas-webrtc.liveplay.myqcloud.com', 'ttl': '1m13s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4F0', 'type': 'CNAME', 'data': 'pull-f5-sg01.ttlivecdn.com.c.bytefcdn-oversea.com', 'name': 'pull-f5-sg01.ttlivecdn.com', 'ttl': '2m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4F6', 'type': 'A', 'data': '52.187.17.126', 'name': 'api.baca.co.id', 'ttl': '9m11s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF4FA', 'type': 'CNAME', 'data': 'mqtt.c10r.facebook.com', 'name': 'edge-mqtt.facebook.com', 'ttl': '9m13s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF51C', 'type': 'CNAME', 'data': 'autopush.prod.mozaws.net', 'name': 'push.services.mozilla.com', 'ttl': '1m48s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF51E', 'type': 'AAAA', 'data': 'fd3e:4f5a:5b81::1', 'name': 'dns.msftncsi.com', 'ttl': '9m20s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF51F', 'type': 'A', 'data': '156.59.238.38', 'name': 'asia-gsearch.vivoglobal.com', 'ttl': '4m20s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF54C', 'type': 'CNAME', 'data': 'a1865.dscd.akamai.net', 'name': 'img-intl-push.heytapimg.com.edgesuite.net', 'ttl': '17s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF557', 'type': 'CNAME', 'data': 'prod.ocws1.live.com.akadns.net', 'name': 'ocws.officeapps.live.com', 'ttl': '9m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF567', 'type': 'CNAME', 'data': 'cname-sin01-stsdk09.vivoglobal.com', 'name': 'asia-onrt-stsdk.vivoglobal.com', 'ttl': '3m8s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF568', 'type': 'A', 'data': '156.59.238.2', 'name': 'cname-sin01-stsdk09.vivoglobal.com', 'ttl': '2m20s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF56F', 'type': 'CNAME', 'data': 'e94411.h.akamaiedge.net', 'name': 'conn1.oppomobile.com.edgekey.net', 'ttl': '5m42s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF596', 'type': 'CNAME', 'data': 'cname-asia-exappupgrade.vivoglobal.com', 'name': 'asia-exappupgrade.vivoglobal.com', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF597', 'type': 'A', 'data': '156.59.238.26', 'name': 'cname-asia-exappupgrade.vivoglobal.com', 'ttl': '4m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5A9', 'type': 'A', 'data': '204.155.146.95', 'name': '4shared.com', 'ttl': '9m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5AA', 'type': 'A', 'data': '204.155.149.43', 'name': '4shared.com', 'ttl': '9m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5AB', 'type': 'A', 'data': '204.155.149.41', 'name': '4shared.com', 'ttl': '9m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5AC', 'type': 'A', 'data': '204.155.149.42', 'name': '4shared.com', 'ttl': '9m46s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5AD', 'type': 'CNAME', 'data': 'csptoken-prd-pub.awsmcafeeccs.mcafee.com', 'name': 'csptoken.ccs.mcafee.com', 'ttl': '4m47s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5B7', 'type': 'CNAME', 'data': 'prod.nexusrules.live.com.akadns.net', 'name': 'nexusrules.officeapps.live.com', 'ttl': '9m49s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5B9', 'type': 'CNAME', 'data': 'mqtt-mini.c10r.facebook.com', 'name': 'mqtt-mini.facebook.com', 'ttl': '9m50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5BB', 'type': 'CNAME', 'data': 'config.officeapps.live.com', 'name': 'officeclient.microsoft.com', 'ttl': '14s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5CD', 'type': 'CNAME', 'data': 'r1.sn-npoldn7e.googlevideo.com', 'name': 'r1---sn-npoldn7e.googlevideo.com', 'ttl': '9m50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5CE', 'type': 'A', 'data': '142.251.84.166', 'name': 'r1.sn-npoldn7e.googlevideo.com', 'ttl': '9m50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5D5', 'type': 'A', 'data': '34.104.35.123', 'name': 'edgedl.me.gvt1.com', 'ttl': '49s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5E0', 'type': 'CNAME', 'data': 'assets.msn.com.edgekey.net', 'name': 'assets.msn.com', 'ttl': '9m52s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5F0', 'type': 'A', 'data': '162.254.207.53', 'name': 'server9.mydomelem.com', 'ttl': '45s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF5F1', 'type': 'CNAME', 'data': 'star.facebook.com', 'name': 'web.facebook.com', 'ttl': '9m54s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF620', 'type': 'CNAME', 'data': 'wu-fg-shim.trafficmanager.net', 'name': 'download.windowsupdate.com', 'ttl': '10m4s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF639', 'type': 'A', 'data': '172.104.161.30', 'name': '2-vbus-sg.ladesk.com', 'ttl': '10m9s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF641', 'type': 'A', 'data': '64.233.170.94', 'name': 'update.googleapis.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF643', 'type': 'CNAME', 'data': 'wd-prod-ss.trafficmanager.net', 'name': 'nav.smartscreen.microsoft.com', 'ttl': '10m12s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF645', 'type': 'CNAME', 'data': 'sgp-opush-heytapmobile--48rh3h2-f20fbc5e9c1a423e.elb.ap-southeast-1.amazonaws.com', 'name': 'dcintl1.push.oppomobile.com', 'ttl': '1m52s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF657', 'type': 'CNAME', 'data': 'content-signature-chains.prod.autograph.services.mozaws.net', 'name': 'content-signature-2.cdn.mozilla.net', 'ttl': '10m15s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF659', 'type': 'A', 'data': '34.160.144.191', 'name': 'prod.content-signature-chains.prod.webservices.mozgcp.net', 'ttl': '4m50s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF65A', 'type': 'AAAA', 'data': '2600:1901:0:92a9::', 'name': 'prod.content-signature-chains.prod.webservices.mozgcp.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF65B', 'type': 'CNAME', 'data': 'wu-fg-shim.trafficmanager.net', 'name': 'www.download.windowsupdate.com', 'ttl': '9m', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF65C', 'type': 'CNAME', 'data': 'locprod2-elb-us-west-2.prod.mozaws.net', 'name': 'location.services.mozilla.com', 'ttl': '2m17s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF674', 'type': 'CNAME', 'data': 'www-src.linkedin.com', 'name': 'rum8.perf.linkedin.com', 'ttl': '10m21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF675', 'type': 'CNAME', 'data': 'mix.linkedin.com', 'name': 'www-src.linkedin.com', 'ttl': '10m21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF677', 'type': 'A', 'data': '144.2.14.25', 'name': 'pop-lor1-lx.mix.linkedin.com', 'ttl': '10m21s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF679', 'type': 'A', 'data': '20.242.39.171', 'name': 'glb.cws.prod.dcat.dsp.trafficmanager.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF67E', 'type': 'A', 'data': '104.16.224.149', 'name': 'www.canva.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF67F', 'type': 'A', 'data': '104.17.239.159', 'name': 'www.canva.com', 'ttl': '18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF694', 'type': 'CNAME', 'data': 'clientconfigcdnvzeuno.ec.azureedge.net', 'name': 'clientconfigcdnvzeuno.azureedge.net', 'ttl': '10m25s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF695', 'type': 'CNAME', 'data': 'scdn2d9c3.wpc.1a812d.nucdn.net', 'name': 'clientconfigcdnvzeuno.ec.azureedge.net', 'ttl': '10m25s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF696', 'type': 'CNAME', 'data': 'sni1gl.wpc.nucdn.net', 'name': 'scdn2d9c3.wpc.1a812d.nucdn.net', 'ttl': '10m25s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF697', 'type': 'A', 'data': '152.199.39.108', 'name': 'sni1gl.wpc.nucdn.net', 'ttl': '10m25s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF699', 'type': 'CNAME', 'data': 'shopee.co.id', 'name': 'idc.mall.shopee.co.id', 'ttl': '9m1s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF6A1', 'type': 'CNAME', 'data': 'prod-w.nexus.live.com.akadns.net', 'name': 'nexus.officeapps.live.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF6BA', 'type': 'CNAME', 'data': 'a679.dscd.akamai.net', 'name': 'down-aka-id.img.susercontent.com.akamaized.net', 'ttl': '10m32s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF6EB', 'type': 'CNAME', 'data': 'www.microsoft.com-c-3.edgekey.net', 'name': 'www.microsoft.com', 'ttl': '4m49s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF6F4', 'type': 'CNAME', 'data': 'prod.mrodevicemgr.live.com.akadns.net', 'name': 'mrodevicemgr.officeapps.live.com', 'ttl': '10m39s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF6F6', 'type': 'CNAME', 'data': 'sg7.sgw.shopeemobile.com', 'name': 'patronus.idata.shopeemobile.com', 'ttl': '4m3s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF6F7', 'type': 'A', 'data': '143.92.75.2', 'name': 'sg7.sgw.shopeemobile.com', 'ttl': '4m3s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF705', 'type': 'CNAME', 'data': 'svc.ha-teams.office.com', 'name': 'mira.config.skype.com', 'ttl': '10m43s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF79D', 'type': 'CNAME', 'data': 'telecommand.azurewebsites.net', 'name': 'www.telecommandsvc.microsoft.com', 'ttl': '6m56s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF7B6', 'type': 'CNAME', 'data': 'dcat-tlu-fg-shim.trafficmanager.net', 'name': 'tlu.dl.delivery.mp.microsoft.com', 'ttl': '11m2s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF7C3', 'type': 'CNAME', 'data': 'scontent-cgk1-2.xx.fbcdn.net', 'name': 'external-cgk1-2.xx.fbcdn.net', 'ttl': '11m4s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF7D8', 'type': 'CNAME', 'data': 'ts.gtm.eset.com', 'name': 'ts.eset.com', 'ttl': '8m18s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF7F2', 'type': 'CNAME', 'data': 'www.dradis.netflix.com', 'name': 'www.netflix.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF7FA', 'type': 'CNAME', 'data': 'office-bg-geo.trafficmanager.net', 'name': 'b.c2r.ts.cdn.office.net', 'ttl': '11m20s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF803', 'type': 'CNAME', 'data': 'global.aria.events.data.trafficmanager.net', 'name': 'pipe.skype.com', 'ttl': '11m20s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF80A', 'type': 'CNAME', 'data': 'cp601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'name': 'cp601.prod.do.dsp.mp.microsoft.com', 'ttl': '11m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF80B', 'type': 'CNAME', 'data': 'e12358.d.akamaiedge.net', 'name': 'cp601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '11m22s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF811', 'type': 'A', 'data': '54.179.136.136', 'name': 'spec.cloud.os-lb.com', 'ttl': '44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF812', 'type': 'A', 'data': '13.228.109.169', 'name': 'spec.cloud.os-lb.com', 'ttl': '44s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF822', 'type': 'A', 'data': '104.21.85.151', 'name': 'maxindo.net.id', 'ttl': '1m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF823', 'type': 'A', 'data': '172.67.207.42', 'name': 'maxindo.net.id', 'ttl': '1m34s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF82A', 'type': 'A', 'data': '20.190.163.18', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m31s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF82B', 'type': 'A', 'data': '40.126.35.21', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m31s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF82C', 'type': 'A', 'data': '40.126.35.150', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m31s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF82E', 'type': 'A', 'data': '40.126.35.134', 'name': 'www.tm.v4.a.prd.aadg.akadns.net', 'ttl': '1m31s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
{'.id': '*FAF83B', 'type': 'A', 'data': '172.67.73.26', 'name': 'www.linux.org', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 09:31:18 WIB'}
