{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '13m5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*229D', 'type': 'A', 'data': '74.125.24.139', 'name': 'www.google-analytics.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*229E', 'type': 'A', 'data': '74.125.24.101', 'name': 'www.google-analytics.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*229F', 'type': 'A', 'data': '74.125.24.138', 'name': 'www.google-analytics.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22A0', 'type': 'A', 'data': '74.125.24.113', 'name': 'www.google-analytics.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22A1', 'type': 'A', 'data': '74.125.24.100', 'name': 'www.google-analytics.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22A2', 'type': 'A', 'data': '74.125.24.102', 'name': 'www.google-analytics.com', 'ttl': '2m24s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22A9', 'type': 'A', 'data': '103.49.221.132', 'name': 'tv.detik.com', 'ttl': '3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22AA', 'type': 'A', 'data': '203.190.242.132', 'name': 'tv.detik.com', 'ttl': '3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22AB', 'type': 'CNAME', 'data': 'dlfcjf8vziwlb.cloudfront.net', 'name': 't.unblockia.com', 'ttl': '2m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B2', 'type': 'A', 'data': '77.88.21.90', 'name': 'bs.yandex.ru', 'ttl': '16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B3', 'type': 'A', 'data': '213.180.204.90', 'name': 'bs.yandex.ru', 'ttl': '16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B4', 'type': 'A', 'data': '93.158.134.90', 'name': 'bs.yandex.ru', 'ttl': '16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B5', 'type': 'A', 'data': '87.250.250.90', 'name': 'bs.yandex.ru', 'ttl': '16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B6', 'type': 'A', 'data': '213.180.193.90', 'name': 'bs.yandex.ru', 'ttl': '16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B7', 'type': 'A', 'data': '104.21.79.241', 'name': 'ads.adnuntius.delivery', 'ttl': '2m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B8', 'type': 'A', 'data': '172.67.172.5', 'name': 'ads.adnuntius.delivery', 'ttl': '2m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22B9', 'type': 'CNAME', 'data': 'tagged-by.rubiconproject.net.akadns.net', 'name': 'fastlane.rubiconproject.com', 'ttl': '6m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22BA', 'type': 'A', 'data': '69.173.158.65', 'name': 'tagged-by.rubiconproject.net.akadns.net', 'ttl': '2m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22BF', 'type': 'CNAME', 'data': 'hb-geo-global.delivery-prod-sas.akadns.net', 'name': 'prg-apac.smartadserver.com', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C0', 'type': 'A', 'data': '74.125.130.157', 'name': 'stats.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C1', 'type': 'A', 'data': '74.125.130.155', 'name': 'stats.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C2', 'type': 'A', 'data': '74.125.130.156', 'name': 'stats.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C3', 'type': 'A', 'data': '74.125.130.154', 'name': 'stats.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C4', 'type': 'A', 'data': '74.125.68.101', 'name': 'analytics.google.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C5', 'type': 'A', 'data': '74.125.68.113', 'name': 'analytics.google.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C6', 'type': 'A', 'data': '74.125.68.138', 'name': 'analytics.google.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C7', 'type': 'A', 'data': '74.125.68.100', 'name': 'analytics.google.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C8', 'type': 'A', 'data': '74.125.68.102', 'name': 'analytics.google.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22C9', 'type': 'A', 'data': '74.125.68.139', 'name': 'analytics.google.com', 'ttl': '7s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22D5', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': 'e4d9fed2d40c2452bbcb24fe0407fdf1.safeframe.googlesyndication.com', 'ttl': '2m26s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22D6', 'type': 'A', 'data': '142.251.12.132', 'name': 'pagead-googlehosted.l.google.com', 'ttl': '4m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22D7', 'type': 'CNAME', 'data': 'alisg-normal-lb.byteoversea.net', 'name': 'tob.sgsnssdk.com', 'ttl': '3m17s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22DE', 'type': 'CNAME', 'data': 'secure-ap-southeast-1.imrworldwide.com', 'name': 'secure-origin.imrworldwide.com', 'ttl': '2m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22E8', 'type': 'CNAME', 'data': 'logx-internal.optimizely.com', 'name': 'logx.optimizely.com', 'ttl': '2m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22F1', 'type': 'CNAME', 'data': 'tag.bouncex.net', 'name': 'tag.bounceexchange.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22F2', 'type': 'A', 'data': '34.120.253.250', 'name': 'tag.bouncex.net', 'ttl': '1m11s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22F7', 'type': 'CNAME', 'data': 'nginx-ingress.wunderkind.co', 'name': 'cnn.bounceexchange.com', 'ttl': '1m40s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22F8', 'type': 'A', 'data': '34.149.130.207', 'name': 'pd.cdnwidget.com', 'ttl': '2m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22F9', 'type': 'CNAME', 'data': 'static.bounceexchange.com', 'name': 'assets.bounceexchange.com', 'ttl': '54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22FA', 'type': 'A', 'data': '34.98.72.95', 'name': 'static.bounceexchange.com', 'ttl': '54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22FB', 'type': 'A', 'data': '34.160.20.10', 'name': 'ids.cdnwidget.com', 'ttl': '2m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22FD', 'type': 'CNAME', 'data': 'sadc1.outbrain.org', 'name': 'log.outbrain.org', 'ttl': '2m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22FE', 'type': 'A', 'data': '66.225.223.95', 'name': 'sadc1.outbrain.org', 'ttl': '2m27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*22FF', 'type': 'A', 'data': '209.191.163.210', 'name': 'apa.vap.lijit.com', 'ttl': '1m42s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2300', 'type': 'A', 'data': '209.191.163.209', 'name': 'apa.vap.lijit.com', 'ttl': '1m42s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2301', 'type': 'A', 'data': '209.191.163.152', 'name': 'apa.vap.lijit.com', 'ttl': '1m42s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*230B', 'type': 'CNAME', 'data': 'global.px.quantserve.com', 'name': 'pixel.quantserve.com', 'ttl': '12s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*231E', 'type': 'CNAME', 'data': 'cnn.com.102.122.2o7.net', 'name': 'smetrics.cnn.com', 'ttl': '2m18s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*231F', 'type': 'A', 'data': '63.140.48.151', 'name': 'cnn.com.102.122.2o7.net', 'ttl': '30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2320', 'type': 'A', 'data': '63.140.48.134', 'name': 'cnn.com.102.122.2o7.net', 'ttl': '30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2321', 'type': 'A', 'data': '63.140.48.172', 'name': 'cnn.com.102.122.2o7.net', 'ttl': '30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2322', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '597824404a0897559cbfb90f467751d2.safeframe.googlesyndication.com', 'ttl': '2m30s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2327', 'type': 'CNAME', 'data': 'prebid-server-perf.rubiconproject.net.akadns.net', 'name': 'prebid-server.rubiconproject.net.akadns.net', 'ttl': '2m31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2328', 'type': 'A', 'data': '69.173.158.92', 'name': 'prebid-server-perf.rubiconproject.net.akadns.net', 'ttl': '2m31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2330', 'type': 'CNAME', 'data': 'adevent-ns-team-adcloud-rtb-prod.ethos831-prod-sgp3.ethos.adobe.net', 'name': 'rtb-lb-event-adcloud-prod-ap-southeast-1.tubemogul.com', 'ttl': '1m54s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2335', 'type': 'CNAME', 'data': 'statsf.tubemogul.com', 'name': 'statsf-tm.everesttech.net', 'ttl': '56m57s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2336', 'type': 'CNAME', 'data': 'h2.shared.global.fastly.net', 'name': 'statsf.tubemogul.com', 'ttl': '50m15s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2337', 'type': 'A', 'data': '74.125.130.132', 'name': 'tpc.googlesyndication.com', 'ttl': '2m31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2338', 'type': 'A', 'data': '51.79.154.9', 'name': 'onetag-sys.com', 'ttl': '22m38s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2339', 'type': 'A', 'data': '51.79.152.76', 'name': 'onetag-sys.com', 'ttl': '22m38s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*233A', 'type': 'A', 'data': '51.79.152.81', 'name': 'onetag-sys.com', 'ttl': '22m38s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*233B', 'type': 'A', 'data': '51.79.154.29', 'name': 'onetag-sys.com', 'ttl': '22m38s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2344', 'type': 'CNAME', 'data': 'cdn.geodns.tubemogul.com', 'name': 'playtime.tubemogul.com', 'ttl': '5h32m10s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2345', 'type': 'CNAME', 'data': 'cs43.wpc.kappacdn.net', 'name': 'cdn.geodns.tubemogul.com', 'ttl': '5h57m31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2346', 'type': 'A', 'data': '117.18.232.64', 'name': 'cs43.wpc.kappacdn.net', 'ttl': '57m31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2347', 'type': 'CNAME', 'data': 'eus.rubiconproject.com.edgekey.net', 'name': 'eus.rubiconproject.com', 'ttl': '54m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2349', 'type': 'CNAME', 'data': 'gslb-2.demdex.net', 'name': 'refinitiv.demdex.net', 'ttl': '2m31s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*234A', 'type': 'CNAME', 'data': 'edge-apse.demdex.net', 'name': 'gslb-2.demdex.net', 'ttl': '12m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*234B', 'type': 'CNAME', 'data': 'dcs-public-edge-apse-124707803.ap-southeast-1.elb.amazonaws.com', 'name': 'edge-apse.demdex.net', 'ttl': '12m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2355', 'type': 'CNAME', 'data': 'a.rfihub.com.akadns.net', 'name': 'a.rfihub.com', 'ttl': '6m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2356', 'type': 'CNAME', 'data': 'a-us-west.rfihub.com.akadns.net', 'name': 'a.rfihub.com.akadns.net', 'ttl': '47m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2357', 'type': 'A', 'data': '198.8.71.130', 'name': 'a-us-west.rfihub.com.akadns.net', 'ttl': '2m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2358', 'type': 'CNAME', 'data': 'd1tcwf12y4kqv3.cloudfront.net', 'name': 'ads.scorecardresearch.com', 'ttl': '4h33m57s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2363', 'type': 'CNAME', 'data': 'a1241.dsct.akamai.net', 'name': 'cdn.doubleverify.com.edgesuite.net', 'ttl': '5h23m4s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*236A', 'type': 'CNAME', 'data': 'prod.ups-ats.ap-southeast-1.aolp-ds-prd.aws.oath.cloud', 'name': 'prod.ups-ats.aolp-ds-prd.aws.oath.cloud', 'ttl': '1m55s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*236B', 'type': 'CNAME', 'data': 'ats-eks.ap-southeast-1.dcs-online-targeting-prd.aws.oath.cloud', 'name': 'prod.ups-ats.ap-southeast-1.aolp-ds-prd.aws.oath.cloud', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2377', 'type': 'CNAME', 'data': 'simage2v2.pubmnet.com', 'name': 'simage2.pubmatic.com', 'ttl': '36s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2378', 'type': 'CNAME', 'data': 'pug-sg4c.pubmnet.com', 'name': 'simage2v2.pubmnet.com', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2379', 'type': 'A', 'data': '67.199.150.86', 'name': 'pug-sg4c.pubmnet.com', 'ttl': '57m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2385', 'type': 'CNAME', 'data': 'ads.twitter.com', 'name': 'analytics.twitter.com', 'ttl': '45s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2386', 'type': 'CNAME', 'data': 's.twitter.com', 'name': 'ads.twitter.com', 'ttl': '52s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2390', 'type': 'A', 'data': '104.22.25.87', 'name': 'mwzeom.zeotap.com', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2391', 'type': 'A', 'data': '172.67.13.182', 'name': 'mwzeom.zeotap.com', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2392', 'type': 'A', 'data': '104.22.24.87', 'name': 'mwzeom.zeotap.com', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2394', 'type': 'A', 'data': '104.18.21.134', 'name': 'idsync.reson8.com.cdn.cloudflare.net', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2395', 'type': 'A', 'data': '104.18.20.134', 'name': 'idsync.reson8.com.cdn.cloudflare.net', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23A0', 'type': 'CNAME', 'data': 'sync.tubemogul.com', 'name': 'sync-tm.everesttech.net', 'ttl': '1m6s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23A2', 'type': 'A', 'data': '34.111.113.62', 'name': 'pixel.tapad.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23A3', 'type': 'CNAME', 'data': 'g11v.fwgtm.akadns.net', 'name': '5d0b6.v.fwmrm.net', 'ttl': '7m10s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23B1', 'type': 'CNAME', 'data': 'prod-pdx-beacon-1406086907.us-west-2.elb.amazonaws.com', 'name': 'beacon.krxd.net', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23BA', 'type': 'CNAME', 'data': 'data.agkn.com', 'name': 'd.agkn.com', 'ttl': '7m19s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23CD', 'type': 'CNAME', 'data': 'e9126.x.akamaiedge.net', 'name': 'tags.bluekai.com.edgekey.net', 'ttl': '1m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23D8', 'type': 'CNAME', 'data': 'rtd.tubemogul.com', 'name': 'rtd-tm.everesttech.net', 'ttl': '43m26s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23D9', 'type': 'CNAME', 'data': 'h2.shared.global.fastly.net', 'name': 'rtd.tubemogul.com', 'ttl': '58s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23DB', 'type': 'CNAME', 'data': 'uipapac.semasio.net', 'name': 'uipglob.trafficmanager.net', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23DC', 'type': 'A', 'data': '119.9.108.180', 'name': 'uipapac.semasio.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23DD', 'type': 'A', 'data': '119.9.108.211', 'name': 'uipapac.semasio.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23DE', 'type': 'A', 'data': '119.9.108.191', 'name': 'uipapac.semasio.net', 'ttl': '1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23E9', 'type': 'A', 'data': '69.173.158.64', 'name': 'pixel.rubiconproject.net.akadns.net', 'ttl': '2m32s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23EA', 'type': 'CNAME', 'data': 'rtb-csync-geo.usersync-prod-sas.akadns.net', 'name': 'rtb-csync.smartadserver.com', 'ttl': '10m3s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23EC', 'type': 'A', 'data': '23.106.127.169', 'name': 'rtb-csync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23ED', 'type': 'A', 'data': '23.106.127.56', 'name': 'rtb-csync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23EE', 'type': 'A', 'data': '23.106.127.57', 'name': 'rtb-csync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*23EF', 'type': 'A', 'data': '23.106.127.170', 'name': 'rtb-csync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2403', 'type': 'A', 'data': '34.149.43.113', 'name': 'rtbc-ae1.doubleverify.com', 'ttl': '5m9s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2404', 'type': 'CNAME', 'data': 'pixel.rubiconproject.net.akadns.net', 'name': 'pixel.rubiconproject.com', 'ttl': '2m49s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2405', 'type': 'A', 'data': '162.19.138.83', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2406', 'type': 'A', 'data': '162.19.138.120', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2407', 'type': 'A', 'data': '162.19.138.82', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2408', 'type': 'A', 'data': '162.19.138.118', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2409', 'type': 'A', 'data': '162.19.138.119', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*240A', 'type': 'A', 'data': '141.95.98.65', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*240B', 'type': 'A', 'data': '162.19.138.117', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*240C', 'type': 'A', 'data': '162.19.138.116', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*240D', 'type': 'A', 'data': '141.95.98.64', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*240E', 'type': 'A', 'data': '141.95.33.120', 'name': 'id5-sync.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2410', 'type': 'CNAME', 'data': 'd25ulxf1ft2py1.cloudfront.net', 'name': 'cdn.pathtosuccess.global', 'ttl': '1m11s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2415', 'type': 'CNAME', 'data': 'ip2.ads.stickyadstv.com.akadns.net', 'name': 'ip1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2416', 'type': 'CNAME', 'data': 'fp1.ads.stickyadstv.com.akadns.net', 'name': 'ip2.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2417', 'type': 'A', 'data': '139.99.123.105', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2418', 'type': 'A', 'data': '139.99.123.238', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2419', 'type': 'A', 'data': '139.99.123.195', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*241A', 'type': 'A', 'data': '139.99.123.205', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*241B', 'type': 'A', 'data': '139.99.123.108', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*241C', 'type': 'A', 'data': '139.99.123.206', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*241D', 'type': 'A', 'data': '139.99.122.53', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*241E', 'type': 'A', 'data': '139.99.120.118', 'name': 'fp1.ads.stickyadstv.com.akadns.net', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*241F', 'type': 'A', 'data': '35.186.193.173', 'name': 'cm.ctnsnet.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2420', 'type': 'CNAME', 'data': 'sjc-bh.contextweb.com', 'name': 'bh.contextweb.com', 'ttl': '17m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2421', 'type': 'CNAME', 'data': 'sjc-direct-bgp.contextweb.com', 'name': 'sjc-bh.contextweb.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2422', 'type': 'A', 'data': '74.214.196.131', 'name': 'sjc-direct-bgp.contextweb.com', 'ttl': '2m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2423', 'type': 'CNAME', 'data': 'still-swordtail-6l9pquuzq7ktx12etxn07nuk.herokudns.com', 'name': 'server5.vidazoo.com', 'ttl': '5m41s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2428', 'type': 'CNAME', 'data': 'jsdelivr.map.fastly.net', 'name': 'cdn.jsdelivr.net', 'ttl': '33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2434', 'type': 'CNAME', 'data': 'ssbsync-geo.smartadserver.com', 'name': 'ssbsync.smartadserver.com', 'ttl': '4m37s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2437', 'type': 'A', 'data': '23.106.127.53', 'name': 'ssbsync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2438', 'type': 'A', 'data': '23.106.127.164', 'name': 'ssbsync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2439', 'type': 'A', 'data': '23.106.127.165', 'name': 'ssbsync-apac1.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
