{'.id': '*F7FD1', 'type': 'NS', 'data': 'ns4.google.com', 'name': 'google.com', 'ttl': '14m57s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9E9D', 'type': 'CNAME', 'data': 'p16-sign.tiktokcdn-us.com.edgesuite.net', 'name': 'p16-sign.tiktokcdn-us.com', 'ttl': '8m11s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9E9E', 'type': 'CNAME', 'data': 'a2047.mm3.akamai.net', 'name': 'p16-sign.tiktokcdn-us.com.edgesuite.net', 'ttl': '8m51s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9EB6', 'type': 'CNAME', 'data': 'devicemetadataservice.prod.trafficmanager.net', 'name': 'dmd.metaservices.microsoft.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9EB9', 'type': 'A', 'data': '203.124.11.111', 'name': 'aaaa.usa-138.com', 'ttl': '7m46s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9ECC', 'type': 'CNAME', 'data': 'rr4.sn-npoe7nez.googlevideo.com', 'name': 'rr4---sn-npoe7nez.googlevideo.com', 'ttl': '1m29s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9F12', 'type': 'CNAME', 'data': 'cdn.content.prod.cms.msn.com.edgekey.net', 'name': 'cdn.content.prod.cms.msn.com', 'ttl': '9m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9F17', 'type': 'CNAME', 'data': 'vpshsmiths.hodlister.co', 'name': 'vps.hsmiths.com', 'ttl': '3m22s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9F2A', 'type': 'CNAME', 'data': 'e9659.dspg.akamaiedge.net', 'name': 'oneclient.sfx.ms.edgekey.net', 'ttl': '14m11s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9F4B', 'type': 'A', 'data': '142.250.4.95', 'name': 'youtubei.googleapis.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9F91', 'type': 'CNAME', 'data': 'eniac.snel.it', 'name': 'electrum0.snel.it', 'ttl': '10m40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9F92', 'type': 'A', 'data': '45.142.235.46', 'name': 'eniac.snel.it', 'ttl': '10m40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FA0', 'type': 'A', 'data': '65.55.252.93', 'name': 'sqm.telemetry.microsoft.com', 'ttl': '10m40s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FA2', 'type': 'A', 'data': '152.195.38.76', 'name': 'fp2e7a.wpc.phicdn.net', 'ttl': '11m23s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FAE', 'type': 'CNAME', 'data': 'wildcard.outbrain.com.edgekey.net', 'name': 'widgets.outbrain.com', 'ttl': '10m28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FAF', 'type': 'CNAME', 'data': 'e10883.g.akamaiedge.net', 'name': 'wildcard.outbrain.com.edgekey.net', 'ttl': '10m28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FE0', 'type': 'CNAME', 'data': 'scripts.jixie.media.0cfba3d5.c.cdnhwc7.com', 'name': 'scripts.jixie.media', 'ttl': '5m32s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FE7', 'type': 'CNAME', 'data': 'sadc1.outbrain.org', 'name': 'mcdp-sadc1.outbrain.com', 'ttl': '10m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FF5', 'type': 'A', 'data': '35.71.131.137', 'name': 'insight.adsrvr.org', 'ttl': '10m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FF6', 'type': 'A', 'data': '3.33.220.150', 'name': 'insight.adsrvr.org', 'ttl': '10m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FF7', 'type': 'A', 'data': '15.197.193.217', 'name': 'insight.adsrvr.org', 'ttl': '10m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FB9FF8', 'type': 'A', 'data': '52.223.40.198', 'name': 'insight.adsrvr.org', 'ttl': '10m33s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA00C', 'type': 'CNAME', 'data': 'static.sg1.vip.prod.criteo.net', 'name': 'static.criteo.net', 'ttl': '10m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA00D', 'type': 'A', 'data': '182.161.73.129', 'name': 'static.sg1.vip.prod.criteo.net', 'ttl': '10m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA00E', 'type': 'CNAME', 'data': 'ad.turn.com.akadns.net', 'name': 'ad.turn.com', 'ttl': '1m9s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA00F', 'type': 'A', 'data': '50.116.239.135', 'name': 'ad.turn.com.akadns.net', 'ttl': '10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA017', 'type': 'CNAME', 'data': 'widget.sg1.vip.prod.criteo.com', 'name': 'dis.criteo.com', 'ttl': '4m39s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA018', 'type': 'A', 'data': '182.161.73.146', 'name': 'widget.sg1.vip.prod.criteo.com', 'ttl': '10m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA01B', 'type': 'A', 'data': '74.125.68.155', 'name': 'cm.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA01C', 'type': 'A', 'data': '74.125.68.157', 'name': 'cm.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA01D', 'type': 'A', 'data': '74.125.68.156', 'name': 'cm.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA01E', 'type': 'A', 'data': '74.125.68.154', 'name': 'cm.g.doubleclick.net', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA023', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '0bf0b2e97bc5117ccf5726f210f22bb0.safeframe.googlesyndication.com', 'ttl': '36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA025', 'type': 'CNAME', 'data': 'simple-redirect.redinuid.nielsendigital.net', 'name': 'phxgvuhz5ftchzbbhutkcgqqub21i1700194272.darnuid.imrworldwide.com', 'ttl': '10m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA028', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '1064c417a8ae6c50e18eedbadebeeb56.safeframe.googlesyndication.com', 'ttl': '36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA03B', 'type': 'CNAME', 'data': 'sgfw.adsafeprotected.com', 'name': 'fw.adsafeprotected.com', 'ttl': '10m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA03C', 'type': 'CNAME', 'data': 'firewall-external-894891845.ap-southeast-1.elb.amazonaws.com', 'name': 'sgfw.adsafeprotected.com', 'ttl': '2m34s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA046', 'type': 'CNAME', 'data': 'ce-uw2.lijit.com', 'name': 'ce.lijit.com', 'ttl': '10m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA047', 'type': 'CNAME', 'data': 'vap.lijit.com', 'name': 'ce-uw2.lijit.com', 'ttl': '10m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA048', 'type': 'CNAME', 'data': 'apa.vap.lijit.com', 'name': 'vap.lijit.com', 'ttl': '10m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA064', 'type': 'A', 'data': '85.114.159.93', 'name': 'dsp.adfarm1.adition.com', 'ttl': '10m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA065', 'type': 'A', 'data': '85.114.159.118', 'name': 'dsp.adfarm1.adition.com', 'ttl': '10m37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA06C', 'type': 'CNAME', 'data': 'api16-normal-c-useast1a.tiktokv.com.edgekey.net', 'name': 'api16-normal-c-useast1a.tiktokv.com', 'ttl': '4m8s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA077', 'type': 'CNAME', 'data': 'ssbsync-geo.smartadserver.com', 'name': 'ssbsync.smartadserver.com', 'ttl': '1m28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA078', 'type': 'CNAME', 'data': 'usersync-geo-global.usersync-prod-sas.akadns.net', 'name': 'ssbsync-geo.smartadserver.com', 'ttl': '1m29s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA085', 'type': 'CNAME', 'data': 'star.c10r.facebook.com', 'name': 'portal.fb.com', 'ttl': '2m19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA095', 'type': 'CNAME', 'data': 'geo-p42.instagram.com', 'name': 'www.instagram.com', 'ttl': '10m43s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA096', 'type': 'CNAME', 'data': 'z-p42-instagram.c10r.instagram.com', 'name': 'geo-p42.instagram.com', 'ttl': '10m43s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA099', 'type': 'CNAME', 'data': 'dgw.c10r.facebook.com', 'name': 'gateway.facebook.com', 'ttl': '6m18s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA09B', 'type': 'A', 'data': '31.13.95.13', 'name': 'scontent-cgk1-2.xx.fbcdn.net', 'ttl': '10m44s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA09D', 'type': 'A', 'data': '95.216.34.176', 'name': 'exs.dyshek.org', 'ttl': '45s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA09F', 'type': 'CNAME', 'data': 'rr5.sn-npoldn7z.googlevideo.com', 'name': 'rr5---sn-npoldn7z.googlevideo.com', 'ttl': '10m47s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0A0', 'type': 'A', 'data': '142.251.85.74', 'name': 'rr5.sn-npoldn7z.googlevideo.com', 'ttl': '10m47s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0AA', 'type': 'A', 'data': '156.59.238.14', 'name': 'cname-asia-exappupgrade.vivoglobal.com', 'ttl': '34s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0AE', 'type': 'A', 'data': '104.21.36.162', 'name': 'stresslab.cc', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0AF', 'type': 'A', 'data': '172.67.196.194', 'name': 'stresslab.cc', 'ttl': '59s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0B0', 'type': 'CNAME', 'data': 'spec.cloud.os-lb.com', 'name': 'spec.cloud.360safe.com', 'ttl': '42s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0B3', 'type': 'CNAME', 'data': 'conf.f.qh-lb.com', 'name': 'conf.f.360.cn', 'ttl': '1m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0B9', 'type': 'A', 'data': '172.253.118.94', 'name': 'connectivitycheck.gstatic.com', 'ttl': '37s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0D7', 'type': 'CNAME', 'data': 'tie.presuant.com', 'name': 'bit.pilutce.com', 'ttl': '11m10s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0D8', 'type': 'A', 'data': '139.177.196.162', 'name': 'tie.presuant.com', 'ttl': '8m48s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0D9', 'type': 'A', 'data': '194.195.223.249', 'name': 'tie.presuant.com', 'ttl': '8m48s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0DA', 'type': 'A', 'data': '139.59.109.18', 'name': 'tie.presuant.com', 'ttl': '8m48s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0DE', 'type': 'CNAME', 'data': 'geo.prod.do.dsp.trafficmanager.net', 'name': 'geo.prod.do.dsp.mp.microsoft.com', 'ttl': '11m16s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0E0', 'type': 'A', 'data': '52.184.214.53', 'name': 'array513.prod.do.dsp.mp.microsoft.com', 'ttl': '11m16s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0E4', 'type': 'CNAME', 'data': 'cp601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'name': 'cp601.prod.do.dsp.mp.microsoft.com', 'ttl': '11m17s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0E5', 'type': 'CNAME', 'data': 'e12358.d.akamaiedge.net', 'name': 'cp601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '11m17s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0E6', 'type': 'CNAME', 'data': 'disc601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'name': 'disc601.prod.do.dsp.mp.microsoft.com', 'ttl': '11m18s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0E7', 'type': 'CNAME', 'data': 'e12358.d.akamaiedge.net', 'name': 'disc601.prod.do.dsp.mp.microsoft.com.edgekey.net', 'ttl': '5m', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0EF', 'type': 'A', 'data': '64.99.62.133', 'name': 'enom.rdap.tucows.com', 'ttl': '11m19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F0', 'type': 'CNAME', 'data': 'af-appsflyersdk.edgekey.net', 'name': 'xwwx67-inapps.appsflyersdk.com', 'ttl': '5m17s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F2', 'type': 'CNAME', 'data': 'af-appsflyersdk.edgekey.net', 'name': 'xwwx67-launches.appsflyersdk.com', 'ttl': '7m26s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F3', 'type': 'A', 'data': '64.233.170.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F4', 'type': 'A', 'data': '142.250.4.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F5', 'type': 'A', 'data': '74.125.130.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F6', 'type': 'A', 'data': '142.251.12.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F7', 'type': 'A', 'data': '74.125.24.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F8', 'type': 'A', 'data': '74.125.68.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0F9', 'type': 'A', 'data': '142.251.10.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0FA', 'type': 'A', 'data': '74.125.200.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0FB', 'type': 'A', 'data': '172.253.118.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0FC', 'type': 'A', 'data': '172.217.194.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA0FD', 'type': 'A', 'data': '142.251.175.95', 'name': 'firebaseremoteconfig.googleapis.com', 'ttl': '28s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA100', 'type': 'A', 'data': '52.60.87.163', 'name': 'tomscryptos.com', 'ttl': '11m21s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA102', 'type': 'A', 'data': '142.251.175.95', 'name': 'safebrowsing.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA104', 'type': 'CNAME', 'data': 'v16.tiktokcdn.com.edgesuite.net', 'name': 'v16.tiktokcdn.com', 'ttl': '11m26s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA10F', 'type': 'CNAME', 'data': 'schulzemic.net', 'name': 'bolt.schulzemic.net', 'ttl': '12m14s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA112', 'type': 'A', 'data': '172.64.145.89', 'name': 'ssoapm.com', 'ttl': '1m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA113', 'type': 'A', 'data': '104.18.42.167', 'name': 'ssoapm.com', 'ttl': '1m36s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA133', 'type': 'A', 'data': '142.251.10.101', 'name': 'play-fe.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA134', 'type': 'A', 'data': '142.251.10.113', 'name': 'play-fe.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA135', 'type': 'A', 'data': '142.251.10.102', 'name': 'play-fe.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA136', 'type': 'A', 'data': '142.251.10.100', 'name': 'play-fe.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA137', 'type': 'A', 'data': '142.251.10.139', 'name': 'play-fe.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA138', 'type': 'A', 'data': '142.251.10.138', 'name': 'play-fe.googleapis.com', 'ttl': '13s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA13B', 'type': 'A', 'data': '54.72.138.141', 'name': 'qurl.cloud.360safe.com.awsr53.qihucdn.com', 'ttl': '30s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA149', 'type': 'A', 'data': '172.217.194.190', 'name': 'youtube.com', 'ttl': '41s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA14A', 'type': 'A', 'data': '172.217.194.93', 'name': 'youtube.com', 'ttl': '41s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA14B', 'type': 'A', 'data': '172.217.194.91', 'name': 'youtube.com', 'ttl': '41s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA14C', 'type': 'A', 'data': '172.217.194.136', 'name': 'youtube.com', 'ttl': '41s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA156', 'type': 'CNAME', 'data': 'p16-g1-sign-va.ibyteimg.com.edgesuite.net', 'name': 'p16-g1-sign-va.ibyteimg.com', 'ttl': '1m7s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA15B', 'type': 'CNAME', 'data': 'sf16-ies-music-va.tiktokcdn.com.edgesuite.net', 'name': 'sf16-ies-music-va.tiktokcdn.com', 'ttl': '3m44s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA15F', 'type': 'CNAME', 'data': 'a-0003.a-msedge.net', 'name': 'api-msn-com.a-0003.a-msedge.net', 'ttl': '9s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA163', 'type': 'CNAME', 'data': 'goooooooooooooooooooooooooooooooooooooooooooooooooooooooooogle.com', 'name': 'www.goooooooooooooooooooooooooooooooooooooooooooooooooooooooooogle.com', 'ttl': '10m18s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA166', 'type': 'CNAME', 'data': 'e28578.d.akamaiedge.net', 'name': 'assets.msn.com.edgekey.net', 'ttl': '11m59s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA16C', 'type': 'A', 'data': '104.21.85.151', 'name': 'maxindo.net.id', 'ttl': '2m18s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA16D', 'type': 'A', 'data': '172.67.207.42', 'name': 'maxindo.net.id', 'ttl': '2m18s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA176', 'type': 'A', 'data': '172.253.118.102', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA177', 'type': 'A', 'data': '74.125.200.102', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA178', 'type': 'A', 'data': '172.253.118.113', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA179', 'type': 'A', 'data': '172.253.118.139', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA17A', 'type': 'A', 'data': '74.125.130.102', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA17B', 'type': 'A', 'data': '172.253.118.138', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA17C', 'type': 'A', 'data': '74.125.200.113', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA17D', 'type': 'A', 'data': '172.253.118.100', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA17E', 'type': 'A', 'data': '74.125.200.139', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA17F', 'type': 'A', 'data': '172.217.194.102', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA180', 'type': 'A', 'data': '74.125.200.101', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA181', 'type': 'A', 'data': '74.125.200.138', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA182', 'type': 'A', 'data': '172.253.118.101', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA183', 'type': 'A', 'data': '74.125.200.100', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA184', 'type': 'A', 'data': '172.217.194.100', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA185', 'type': 'A', 'data': '74.125.130.101', 'name': 'android.l.google.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA190', 'type': 'A', 'data': '172.217.194.119', 'name': 'play-lh.googleusercontent.com', 'ttl': '1m19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA191', 'type': 'CNAME', 'data': 'mobile-gtalk.l.google.com', 'name': 'mtalk.google.com', 'ttl': '21s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA196', 'type': 'CNAME', 'data': 'dcat-tlu-bg-shim.trafficmanager.net', 'name': '1d.tlu.dl.delivery.mp.microsoft.com', 'ttl': '12m32s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA19B', 'type': 'CNAME', 'data': 'consumer-licensing-aks2aks.md.mp.microsoft.com.akadns.net', 'name': 'licensing.mp.microsoft.com', 'ttl': '12m32s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA19F', 'type': 'A', 'data': '20.198.119.143', 'name': 'wns.notify.trafficmanager.net', 'ttl': '25s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1A0', 'type': 'CNAME', 'data': 'ecs.office.trafficmanager.net', 'name': 'ecs.office.com', 'ttl': '25s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1A5', 'type': 'A', 'data': '172.253.118.94', 'name': 'clientservices.googleapis.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1AC', 'type': 'A', 'data': '51.104.164.114', 'name': 'array605.prod.do.dsp.mp.microsoft.com', 'ttl': '3m30s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1B6', 'type': 'A', 'data': '74.125.200.95', 'name': 'addons-pa.clients6.google.com', 'ttl': '45s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1BD', 'type': 'A', 'data': '74.125.130.101', 'name': 'play.google.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
{'.id': '*FBA1BE', 'type': 'A', 'data': '74.125.130.113', 'name': 'play.google.com', 'ttl': '19s', 'static': False, 'timestamp': '2023-11-17 11:15:35 WIB'}
